filename,width,height,class,xmin,ymin,xmax,ymax
french_fries/1241462.jpg,512,384,french_fries,123,29,401,163
french_fries/1243254.jpg,512,512,french_fries,23,29,490,494
french_fries/1251079.jpg,512,512,french_fries,114,17,510,509
french_fries/1257345.jpg,512,383,french_fries,3,77,512,382
french_fries/1258546.jpg,512,306,french_fries,9,17,511,280
french_fries/1264270.jpg,512,384,french_fries,69,1,375,361
french_fries/1267026.jpg,512,512,french_fries,159,101,389,418
french_fries/1269687.jpg,512,512,french_fries,146,1,433,163
french_fries/1273478.jpg,512,339,french_fries,56,117,414,303
french_fries/1290768.jpg,384,512,french_fries,1,13,378,492
french_fries/1295274.jpg,512,512,french_fries,1,1,498,509
french_fries/1306987.jpg,512,512,french_fries,1,102,505,395
french_fries/1316819.jpg,512,512,french_fries,5,1,506,506
french_fries/1319764.jpg,512,512,french_fries,235,68,512,214
french_fries/1327248.jpg,512,512,french_fries,98,44,322,403
french_fries/1337228.jpg,512,512,french_fries,73,147,512,430
french_fries/1343675.jpg,512,512,french_fries,70,138,447,512
french_fries/1345833.jpg,512,512,french_fries,8,160,512,345
french_fries/1346017.jpg,512,512,french_fries,1,11,505,490
french_fries/1361604.jpg,512,512,french_fries,1,1,509,508
french_fries/1364015.jpg,512,512,french_fries,1,2,498,506
french_fries/1369116.jpg,512,512,french_fries,1,87,361,440
french_fries/1370900.jpg,512,512,french_fries,58,23,424,493
french_fries/1376608.jpg,512,384,french_fries,3,14,464,380
french_fries/1384733.jpg,512,512,french_fries,1,1,507,509
french_fries/1387352.jpg,512,512,french_fries,84,146,512,509
french_fries/1388756.jpg,512,512,french_fries,2,164,507,508
french_fries/1394977.jpg,512,383,french_fries,3,21,508,379
french_fries/1424609.jpg,512,512,french_fries,2,3,210,509
french_fries/1426779.jpg,512,512,french_fries,1,107,414,352
french_fries/143685.jpg,384,512,french_fries,60,77,276,232
french_fries/1437118.jpg,512,512,french_fries,195,153,435,512
french_fries/1438129.jpg,512,512,french_fries,41,5,396,494
french_fries/1439792.jpg,512,512,french_fries,39,90,512,456
french_fries/1439886.jpg,512,512,french_fries,1,30,511,210
french_fries/143994.jpg,512,382,french_fries,35,94,229,357
french_fries/1443762.jpg,512,512,french_fries,4,2,506,508
french_fries/1447440.jpg,512,512,french_fries,2,1,511,487
french_fries/145012.jpg,382,512,french_fries,1,148,375,500
french_fries/146029.jpg,384,512,french_fries,9,126,384,474
french_fries/1469308.jpg,512,382,french_fries,159,1,453,250
french_fries/1475332.jpg,512,512,french_fries,1,150,401,512
french_fries/147628.jpg,384,512,french_fries,1,21,378,509
french_fries/1480588.jpg,512,512,french_fries,126,59,478,505
french_fries/149278.jpg,512,384,french_fries,41,1,236,152
french_fries/149278.jpg,512,384,french_fries,228,77,512,342
french_fries/1495592.jpg,512,509,french_fries,85,84,509,447
french_fries/1504529.jpg,512,512,french_fries,66,66,469,395
french_fries/1505018.jpg,512,512,french_fries,1,72,499,460
french_fries/1509620.jpg,512,512,french_fries,1,1,510,480
french_fries/1510273.jpg,512,512,french_fries,13,38,398,268
french_fries/1523716.jpg,512,512,french_fries,6,75,512,510
french_fries/152498.jpg,382,512,french_fries,1,12,377,503
french_fries/1528250.jpg,512,512,french_fries,17,22,430,285
french_fries/153648.jpg,512,382,french_fries,60,103,451,338
french_fries/1538500.jpg,512,512,french_fries,1,81,478,437
french_fries/1541766.jpg,512,512,french_fries,53,78,505,416
french_fries/1552191.jpg,512,512,french_fries,1,187,512,509
french_fries/1555814.jpg,512,512,french_fries,1,35,505,460
french_fries/1564138.jpg,512,512,french_fries,149,74,512,487
french_fries/1571407.jpg,512,512,french_fries,1,155,420,506
french_fries/1577236.jpg,512,512,french_fries,123,51,385,417
french_fries/1580419.jpg,512,512,french_fries,192,28,408,360
french_fries/1582025.jpg,512,512,french_fries,1,152,269,344
french_fries/1595244.jpg,512,512,french_fries,120,74,394,417
french_fries/1596441.jpg,512,512,french_fries,1,141,512,510
french_fries/1610240.jpg,512,512,french_fries,13,9,510,512
french_fries/1622796.jpg,512,512,french_fries,90,2,351,512
french_fries/1625531.jpg,512,289,french_fries,1,5,512,285
french_fries/1636661.jpg,509,512,french_fries,72,209,447,456
french_fries/1637064.jpg,512,383,french_fries,68,45,359,272
french_fries/1639700.jpg,512,512,french_fries,23,156,455,429
french_fries/1642141.jpg,512,512,french_fries,1,127,341,458
french_fries/164288.jpg,512,512,french_fries,1,14,0,15
french_fries/1647142.jpg,341,512,french_fries,47,137,334,428
french_fries/1648775.jpg,512,512,french_fries,79,58,370,409
french_fries/1653893.jpg,512,512,french_fries,2,206,512,496
french_fries/1656352.jpg,512,512,french_fries,49,88,510,512
french_fries/1659097.jpg,512,512,french_fries,3,1,428,414
french_fries/1667108.jpg,512,512,french_fries,123,92,349,487
french_fries/166821.jpg,512,382,french_fries,51,119,461,270
french_fries/1676299.jpg,512,512,french_fries,48,72,403,452
french_fries/1681867.jpg,512,512,french_fries,79,66,431,512
french_fries/1682173.jpg,512,512,french_fries,4,40,512,315
french_fries/168924.jpg,512,512,french_fries,91,44,441,494
french_fries/1692353.jpg,512,512,french_fries,1,1,508,509
french_fries/1692647.jpg,512,512,french_fries,29,1,442,511
french_fries/1694219.jpg,512,512,french_fries,1,5,446,506
french_fries/1697975.jpg,512,512,french_fries,6,3,426,504
french_fries/1700344.jpg,512,512,french_fries,1,79,509,419
french_fries/1703753.jpg,512,512,french_fries,1,4,501,507
french_fries/1708934.jpg,512,512,french_fries,1,61,284,332
french_fries/1709793.jpg,512,512,french_fries,142,45,384,247
french_fries/1712331.jpg,512,512,french_fries,1,45,499,502
french_fries/1724805.jpg,512,341,french_fries,64,75,446,311
french_fries/17394.jpg,512,384,french_fries,134,17,378,377
french_fries/1740113.jpg,512,512,french_fries,1,66,489,402
french_fries/1745333.jpg,512,384,french_fries,3,1,473,358
french_fries/1763119.jpg,512,512,french_fries,3,1,510,509
french_fries/1767804.jpg,512,512,french_fries,1,1,511,506
french_fries/1767923.jpg,512,512,french_fries,1,57,508,444
french_fries/1772112.jpg,512,512,french_fries,75,1,424,507
french_fries/177372.jpg,382,512,french_fries,2,1,376,507
french_fries/1776346.jpg,512,384,french_fries,66,1,493,380
french_fries/1781706.jpg,512,442,french_fries,97,93,427,442
french_fries/1787600.jpg,512,512,french_fries,120,80,478,441
french_fries/1810007.jpg,512,512,french_fries,305,122,512,512
french_fries/1810352.jpg,512,341,french_fries,7,17,506,340
french_fries/1813453.jpg,512,512,french_fries,1,216,305,450
french_fries/1816442.jpg,512,512,french_fries,62,204,505,493
french_fries/184954.jpg,384,512,french_fries,16,1,359,429
french_fries/187087.jpg,384,512,french_fries,66,120,380,437
french_fries/191085.jpg,512,384,french_fries,112,73,457,328
french_fries/194973.jpg,512,384,french_fries,1,2,511,383
french_fries/200168.jpg,383,512,french_fries,1,97,341,427
french_fries/200553.jpg,512,382,french_fries,94,92,484,307
french_fries/201362.jpg,512,512,french_fries,1,59,481,494
french_fries/20215.jpg,512,384,french_fries,1,20,503,265
french_fries/203924.jpg,382,512,french_fries,1,131,183,512
french_fries/204100.jpg,383,512,french_fries,97,75,383,244
french_fries/211973.jpg,384,512,french_fries,1,9,383,298
french_fries/223676.jpg,382,512,french_fries,2,1,256,473
french_fries/223944.jpg,512,384,french_fries,84,1,414,261
french_fries/230015.jpg,512,341,french_fries,2,43,445,341
french_fries/234706.jpg,512,382,french_fries,49,79,461,265
french_fries/238410.jpg,512,384,french_fries,3,147,451,332
french_fries/240760.jpg,512,384,french_fries,1,1,511,383
french_fries/244006.jpg,382,512,french_fries,19,118,308,490
french_fries/251128.jpg,384,512,french_fries,1,91,384,441
french_fries/256347.jpg,512,382,french_fries,1,1,511,364
french_fries/258877.jpg,382,512,french_fries,72,18,316,306
french_fries/267713.jpg,384,512,french_fries,10,78,360,512
french_fries/275673.jpg,384,512,french_fries,88,1,343,451
french_fries/290229.jpg,512,384,french_fries,114,34,439,330
french_fries/292607.jpg,512,341,french_fries,1,1,328,335
french_fries/293052.jpg,512,378,french_fries,194,97,508,373
french_fries/296611.jpg,512,384,french_fries,2,17,512,372
french_fries/302329.jpg,512,340,french_fries,35,18,512,325
french_fries/303809.jpg,512,384,french_fries,1,33,510,369
french_fries/309651.jpg,512,382,french_fries,79,1,443,364
french_fries/3139.jpg,512,384,french_fries,104,97,386,310
french_fries/320734.jpg,512,382,french_fries,78,18,468,278
french_fries/331674.jpg,384,512,french_fries,64,203,301,442
french_fries/333385.jpg,512,511,french_fries,37,114,508,377
french_fries/338101.jpg,384,512,french_fries,37,167,364,359
french_fries/338259.jpg,382,512,french_fries,166,202,364,494
french_fries/344097.jpg,382,512,french_fries,58,113,355,370
french_fries/348356.jpg,512,512,french_fries,1,81,446,503
french_fries/349846.jpg,512,382,french_fries,1,37,319,249
french_fries/357993.jpg,382,512,french_fries,1,81,379,451
french_fries/361733.jpg,382,512,french_fries,12,70,310,359
french_fries/366349.jpg,512,340,french_fries,75,2,511,318
french_fries/370033.jpg,384,512,french_fries,1,40,381,509
french_fries/370151.jpg,512,341,french_fries,136,1,385,339
french_fries/374001.jpg,512,512,french_fries,62,127,486,396
french_fries/389410.jpg,382,512,french_fries,40,213,369,452
french_fries/391896.jpg,512,512,french_fries,160,53,512,508
french_fries/397794.jpg,512,512,french_fries,166,1,509,509
french_fries/403790.jpg,512,382,french_fries,100,49,361,305
french_fries/409314.jpg,382,512,french_fries,1,1,377,289
french_fries/411113.jpg,384,512,french_fries,1,67,383,359
french_fries/411918.jpg,512,341,french_fries,32,36,383,232
french_fries/416728.jpg,382,512,french_fries,1,160,375,410
french_fries/421038.jpg,512,341,french_fries,95,19,382,204
french_fries/423630.jpg,384,512,french_fries,61,102,379,512
french_fries/439892.jpg,512,341,french_fries,1,1,271,337
french_fries/455862.jpg,512,366,french_fries,1,1,468,306
french_fries/457709.jpg,512,384,french_fries,36,35,471,309
french_fries/459162.jpg,512,512,french_fries,1,16,511,503
french_fries/467106.jpg,512,512,french_fries,2,69,396,427
french_fries/474317.jpg,512,512,french_fries,1,9,501,509
french_fries/478232.jpg,512,512,french_fries,1,1,512,509
french_fries/485471.jpg,512,512,french_fries,1,31,512,509
french_fries/487354.jpg,512,512,french_fries,5,1,508,507
french_fries/489152.jpg,382,512,french_fries,2,137,382,469
french_fries/491207.jpg,512,512,french_fries,3,5,512,387
french_fries/498167.jpg,511,512,french_fries,1,215,506,502
french_fries/502232.jpg,512,512,french_fries,1,1,511,509
french_fries/505261.jpg,512,512,french_fries,3,109,450,445
french_fries/510464.jpg,512,384,french_fries,49,8,512,279
french_fries/51678.jpg,384,512,french_fries,23,1,377,507
french_fries/52510.jpg,384,512,french_fries,1,179,295,338
french_fries/525330.jpg,512,512,french_fries,2,1,510,422
french_fries/530277.jpg,512,512,french_fries,41,5,446,512
french_fries/531883.jpg,512,510,french_fries,2,1,364,508
french_fries/535675.jpg,512,512,french_fries,26,222,311,400
french_fries/541592.jpg,512,512,french_fries,32,1,375,511
french_fries/546394.jpg,512,512,french_fries,3,1,503,509
french_fries/549936.jpg,512,512,french_fries,1,53,502,506
french_fries/553218.jpg,384,512,french_fries,1,90,381,444
french_fries/557390.jpg,512,512,french_fries,1,20,509,446
french_fries/560182.jpg,512,512,french_fries,1,91,510,466
french_fries/571720.jpg,512,512,french_fries,2,1,505,510
french_fries/575211.jpg,512,512,french_fries,1,1,507,380
french_fries/575247.jpg,512,384,french_fries,4,12,508,379
french_fries/575528.jpg,512,512,french_fries,2,1,485,511
french_fries/57594.jpg,512,384,french_fries,3,59,512,378
french_fries/577360.jpg,512,511,french_fries,43,61,512,226
french_fries/580652.jpg,512,512,french_fries,3,2,507,510
french_fries/584234.jpg,512,341,french_fries,77,79,431,250
french_fries/587882.jpg,512,341,french_fries,1,7,478,323
french_fries/605382.jpg,382,512,french_fries,1,32,374,505
french_fries/607021.jpg,511,512,french_fries,43,5,374,511
french_fries/610504.jpg,512,384,french_fries,81,115,450,340
french_fries/612646.jpg,512,370,french_fries,1,6,509,340
french_fries/614545.jpg,512,512,french_fries,163,139,505,512
french_fries/622359.jpg,512,512,french_fries,11,49,424,423
french_fries/622646.jpg,512,512,french_fries,3,1,495,337
french_fries/631606.jpg,512,512,french_fries,4,3,505,509
french_fries/649848.jpg,512,512,french_fries,1,74,498,393
french_fries/655989.jpg,512,512,french_fries,1,38,507,509
french_fries/65608.jpg,512,384,french_fries,170,28,507,365
french_fries/657873.jpg,512,511,french_fries,5,66,479,497
french_fries/659984.jpg,512,512,french_fries,1,3,507,509
french_fries/660608.jpg,512,384,french_fries,66,2,506,381
french_fries/670184.jpg,512,512,french_fries,1,35,508,384
french_fries/672487.jpg,512,512,french_fries,1,12,507,293
french_fries/674434.jpg,384,512,french_fries,60,167,306,310
french_fries/697086.jpg,512,306,french_fries,19,33,360,301
french_fries/705893.jpg,512,512,french_fries,1,25,507,503
french_fries/714775.jpg,512,384,french_fries,44,27,435,316
french_fries/720270.jpg,512,512,french_fries,134,122,431,458
french_fries/720462.jpg,512,512,french_fries,119,82,512,460
french_fries/753350.jpg,512,512,french_fries,1,19,504,508
french_fries/765816.jpg,512,512,french_fries,1,1,505,509
french_fries/768719.jpg,306,512,french_fries,1,1,300,399
french_fries/774764.jpg,512,384,french_fries,38,8,246,151
french_fries/778600.jpg,512,512,french_fries,1,2,505,509
french_fries/782182.jpg,512,512,french_fries,1,2,505,450
french_fries/783581.jpg,511,512,french_fries,41,1,399,194
french_fries/796870.jpg,512,512,french_fries,28,20,506,404
french_fries/799658.jpg,512,512,french_fries,1,142,512,511
french_fries/806895.jpg,384,512,french_fries,1,37,352,509
french_fries/80865.jpg,384,512,french_fries,1,1,379,507
french_fries/80887.jpg,384,512,french_fries,58,153,379,456
french_fries/820107.jpg,512,384,french_fries,1,4,509,380
french_fries/823649.jpg,512,512,french_fries,2,1,231,510
french_fries/82535.jpg,512,512,french_fries,1,180,504,512
french_fries/82946.jpg,342,512,french_fries,1,1,336,511
french_fries/839871.jpg,512,383,french_fries,49,1,503,275
french_fries/845350.jpg,512,512,french_fries,1,33,512,490
french_fries/847042.jpg,512,384,french_fries,150,97,479,350
french_fries/848492.jpg,512,512,french_fries,92,21,508,480
french_fries/852271.jpg,512,512,french_fries,1,2,508,509
french_fries/85375.jpg,383,512,french_fries,40,180,362,504
french_fries/854381.jpg,512,384,french_fries,106,29,453,337
french_fries/854901.jpg,512,512,french_fries,1,108,509,447
french_fries/87020.jpg,512,384,french_fries,241,79,479,257
french_fries/87020.jpg,512,384,french_fries,1,92,261,312
french_fries/872441.jpg,512,512,french_fries,1,12,509,509
french_fries/885543.jpg,384,512,french_fries,7,1,380,310
french_fries/887149.jpg,512,511,french_fries,13,123,508,482
french_fries/889641.jpg,512,512,french_fries,59,124,453,509
french_fries/89974.jpg,383,512,french_fries,1,32,383,508
french_fries/904510.jpg,512,384,french_fries,2,120,285,352
french_fries/909325.jpg,512,384,french_fries,198,161,512,381
french_fries/913020.jpg,512,512,french_fries,1,1,505,509
french_fries/914564.jpg,512,512,french_fries,1,55,320,407
french_fries/923140.jpg,512,512,french_fries,21,1,460,496
french_fries/925636.jpg,512,512,french_fries,1,151,512,423
french_fries/93653.jpg,512,383,french_fries,54,102,411,298
french_fries/950224.jpg,512,512,french_fries,1,71,259,358
french_fries/963995.jpg,512,306,french_fries,123,15,400,299
french_fries/966854.jpg,512,512,french_fries,184,12,502,502
french_fries/973682.jpg,512,512,french_fries,27,23,505,445
french_fries/992636.jpg,512,512,french_fries,1,2,508,504
french_fries/999328.jpg,512,512,french_fries,1,192,493,509
french_fries/999957.jpg,512,512,french_fries,1,2,508,509
hamburger/100057.jpg,512,382,hamburger,50,46,335,322
hamburger/100517.jpg,384,512,hamburger,54,81,341,385
hamburger/1007277.jpg,512,307,hamburger,1,1,280,304
hamburger/1009426.jpg,512,512,hamburger,77,52,495,463
hamburger/1010140.jpg,512,384,hamburger,57,89,328,333
hamburger/1010695.jpg,512,512,hamburger,2,1,270,390
hamburger/1013830.jpg,512,289,hamburger,247,30,432,231
hamburger/1017874.jpg,512,512,hamburger,146,55,512,374
hamburger/102005.jpg,382,512,hamburger,112,265,313,455
hamburger/1028639.jpg,512,512,hamburger,1,37,369,491
hamburger/1029228.jpg,511,512,hamburger,12,1,510,486
hamburger/103716.jpg,384,512,hamburger,13,108,374,431
hamburger/1038553.jpg,512,512,hamburger,103,60,298,309
hamburger/1041751.jpg,512,384,hamburger,39,13,350,353
hamburger/1042117.jpg,512,384,hamburger,57,4,361,376
hamburger/1049005.jpg,512,512,hamburger,47,163,259,409
hamburger/1053407.jpg,384,512,hamburger,192,151,384,435
hamburger/1057407.jpg,512,512,hamburger,24,140,369,484
hamburger/1065477.jpg,512,512,hamburger,16,12,377,444
hamburger/1071442.jpg,512,512,hamburger,245,1,510,323
hamburger/1071442.jpg,512,512,hamburger,1,2,270,343
hamburger/107320.jpg,512,384,hamburger,1,1,297,335
hamburger/1084912.jpg,512,512,hamburger,2,87,462,427
hamburger/109961.jpg,512,382,hamburger,59,1,476,310
hamburger/1105570.jpg,511,512,hamburger,1,45,509,501
hamburger/110991.jpg,512,382,hamburger,1,64,328,303
hamburger/1120305.jpg,512,384,hamburger,2,14,508,384
hamburger/1122669.jpg,512,512,hamburger,99,52,476,502
hamburger/1126075.jpg,512,512,hamburger,29,7,508,399
hamburger/1133388.jpg,384,512,hamburger,41,206,255,419
hamburger/1144233.jpg,384,512,hamburger,32,2,384,317
hamburger/1170104.jpg,512,512,hamburger,255,80,496,302
hamburger/1175221.jpg,512,384,hamburger,86,22,386,290
hamburger/1175284.jpg,512,384,hamburger,71,33,370,299
hamburger/1175364.jpg,512,384,hamburger,96,29,400,350
hamburger/1175395.jpg,512,384,hamburger,237,79,461,301
hamburger/1181766.jpg,512,512,hamburger,1,265,205,479
hamburger/1181766.jpg,512,512,hamburger,339,94,453,179
hamburger/1192222.jpg,512,341,hamburger,100,39,411,305
hamburger/120612.jpg,512,382,hamburger,193,142,381,312
hamburger/1208447.jpg,512,512,hamburger,1,60,500,506
hamburger/1213037.jpg,512,512,hamburger,1,148,324,469
hamburger/1230241.jpg,512,384,hamburger,270,67,500,315
hamburger/1245594.jpg,512,512,hamburger,115,198,486,512
hamburger/1253144.jpg,512,384,hamburger,103,14,446,317
hamburger/1253448.jpg,512,288,hamburger,82,9,410,288
hamburger/1255149.jpg,306,512,hamburger,109,159,306,423
hamburger/1260356.jpg,512,512,hamburger,128,1,512,502
hamburger/1276246.jpg,512,289,hamburger,131,1,383,180
hamburger/129939.jpg,512,382,hamburger,35,91,158,192
hamburger/129939.jpg,512,382,hamburger,156,66,260,187
hamburger/129939.jpg,512,382,hamburger,373,75,483,214
hamburger/129939.jpg,512,382,hamburger,266,86,378,222
hamburger/130598.jpg,382,512,hamburger,22,1,381,330
hamburger/134819.jpg,512,342,hamburger,27,81,298,286
hamburger/13641.jpg,384,512,hamburger,1,125,237,486
hamburger/138330.jpg,512,384,hamburger,263,31,506,278
hamburger/139558.jpg,512,382,hamburger,236,42,480,281
hamburger/145378.jpg,512,384,hamburger,185,173,387,384
hamburger/14657.jpg,512,384,hamburger,177,1,509,379
hamburger/155594.jpg,384,512,hamburger,2,188,381,443
hamburger/157688.jpg,512,382,hamburger,76,1,420,335
hamburger/159304.jpg,382,512,hamburger,77,116,368,359
hamburger/162789.jpg,512,341,hamburger,18,1,320,317
hamburger/166566.jpg,382,512,hamburger,47,163,382,442
hamburger/166940.jpg,343,512,hamburger,1,193,290,497
hamburger/169479.jpg,512,382,hamburger,32,1,489,323
hamburger/170292.jpg,384,512,hamburger,36,44,279,389
hamburger/172005.jpg,384,512,hamburger,53,67,319,358
hamburger/177522.jpg,382,512,hamburger,51,244,215,396
hamburger/177861.jpg,512,512,hamburger,17,40,417,408
hamburger/184751.jpg,382,512,hamburger,33,127,297,372
hamburger/184955.jpg,512,382,hamburger,268,91,456,258
hamburger/201200.jpg,512,382,hamburger,270,76,487,289
hamburger/209001.jpg,384,512,hamburger,79,263,256,461
hamburger/214601.jpg,512,382,hamburger,206,13,428,234
hamburger/215037.jpg,512,333,hamburger,52,9,403,325
hamburger/216853.jpg,512,382,hamburger,1,26,454,354
hamburger/22093.jpg,384,512,hamburger,113,144,384,444
hamburger/22923.jpg,512,384,hamburger,143,53,395,340
hamburger/231857.jpg,512,333,hamburger,57,97,350,299
hamburger/23454.jpg,512,384,hamburger,248,66,512,368
hamburger/236924.jpg,512,342,hamburger,1,3,311,329
hamburger/243204.jpg,512,511,hamburger,174,275,428,457
hamburger/243709.jpg,512,384,hamburger,50,130,255,360
hamburger/243709.jpg,512,384,hamburger,260,110,505,313
hamburger/245244.jpg,512,415,hamburger,87,103,252,279
hamburger/247640.jpg,512,384,hamburger,247,77,512,322
hamburger/250782.jpg,382,512,hamburger,12,225,192,402
hamburger/25250.jpg,384,512,hamburger,89,50,343,244
hamburger/256294.jpg,512,382,hamburger,160,107,416,382
hamburger/271916.jpg,512,382,hamburger,45,55,452,312
hamburger/272642.jpg,382,512,hamburger,7,76,195,262
hamburger/277584.jpg,512,384,hamburger,18,23,243,243
hamburger/279510.jpg,384,512,hamburger,1,26,279,287
hamburger/279729.jpg,382,512,hamburger,2,204,382,422
hamburger/281733.jpg,512,384,hamburger,76,1,432,254
hamburger/283514.jpg,512,384,hamburger,127,47,415,288
hamburger/285384.jpg,384,512,hamburger,12,132,231,389
hamburger/286323.jpg,384,512,hamburger,27,31,325,391
hamburger/29455.jpg,384,512,hamburger,77,128,384,453
hamburger/294644.jpg,512,382,hamburger,38,31,495,382
hamburger/298239.jpg,382,512,hamburger,5,100,361,455
hamburger/30012.jpg,512,384,hamburger,3,1,352,317
hamburger/302613.jpg,512,512,hamburger,20,96,366,494
hamburger/310724.jpg,382,512,hamburger,43,176,214,353
hamburger/315121.jpg,512,384,hamburger,77,94,333,308
hamburger/330628.jpg,512,384,hamburger,292,84,509,261
hamburger/333517.jpg,512,512,hamburger,33,1,384,363
hamburger/339829.jpg,512,382,hamburger,116,32,428,320
hamburger/339960.jpg,512,382,hamburger,222,127,396,307
hamburger/342538.jpg,384,512,hamburger,1,79,367,394
hamburger/345291.jpg,382,512,hamburger,72,158,327,380
hamburger/350854.jpg,512,384,hamburger,62,1,393,304
hamburger/352840.jpg,382,512,hamburger,39,205,209,366
hamburger/353298.jpg,382,512,hamburger,3,109,382,502
hamburger/360082.jpg,512,382,hamburger,114,135,389,316
hamburger/374344.jpg,382,512,hamburger,1,42,378,473
hamburger/376995.jpg,384,512,hamburger,66,1,382,341
hamburger/378487.jpg,384,512,hamburger,74,45,384,355
hamburger/379510.jpg,512,341,hamburger,196,93,418,321
hamburger/381322.jpg,512,382,hamburger,127,92,403,354
hamburger/396083.jpg,512,382,hamburger,137,11,439,348
hamburger/398340.jpg,512,306,hamburger,212,60,486,277
hamburger/402200.jpg,382,512,hamburger,1,96,379,459
hamburger/402245.jpg,512,512,hamburger,2,9,489,512
hamburger/406390.jpg,512,306,hamburger,100,41,378,214
hamburger/40675.jpg,384,512,hamburger,1,67,384,476
hamburger/417861.jpg,512,329,hamburger,16,1,488,329
hamburger/418104.jpg,512,512,hamburger,41,66,397,400
hamburger/419342.jpg,512,287,hamburger,87,1,452,286
hamburger/423924.jpg,512,512,hamburger,30,114,364,436
hamburger/438537.jpg,512,512,hamburger,44,151,261,392
hamburger/440931.jpg,512,512,hamburger,50,129,466,512
hamburger/447012.jpg,512,382,hamburger,6,39,502,382
hamburger/448484.jpg,512,512,hamburger,49,55,503,444
hamburger/450434.jpg,512,512,hamburger,117,124,512,355
hamburger/45547.jpg,512,384,hamburger,38,167,290,384
hamburger/460108.jpg,512,512,hamburger,229,1,509,459
hamburger/468712.jpg,512,384,hamburger,176,26,478,289
hamburger/47595.jpg,384,512,hamburger,43,222,361,503
hamburger/47846.jpg,512,384,hamburger,1,87,446,384
hamburger/484022.jpg,512,512,hamburger,46,4,499,487
hamburger/492903.jpg,512,512,hamburger,1,13,512,509
hamburger/499437.jpg,512,512,hamburger,1,2,505,459
hamburger/503145.jpg,512,384,hamburger,1,14,311,329
hamburger/50638.jpg,512,384,hamburger,225,79,431,221
hamburger/509480.jpg,512,382,hamburger,43,9,445,321
hamburger/510448.jpg,512,512,hamburger,234,64,512,332
hamburger/510448.jpg,512,512,hamburger,1,44,234,365
hamburger/520715.jpg,384,512,hamburger,39,144,303,434
hamburger/526567.jpg,512,464,hamburger,211,67,492,396
hamburger/526726.jpg,512,384,hamburger,233,36,505,384
hamburger/529449.jpg,512,512,hamburger,71,151,442,509
hamburger/543722.jpg,512,512,hamburger,194,1,511,414
hamburger/54507.jpg,512,384,hamburger,1,1,263,306
hamburger/554363.jpg,512,512,hamburger,1,99,332,512
hamburger/555211.jpg,384,512,hamburger,1,174,189,355
hamburger/557542.jpg,512,512,hamburger,1,116,248,441
hamburger/577673.jpg,512,384,hamburger,232,224,447,384
hamburger/577673.jpg,512,384,hamburger,1,254,231,382
hamburger/579852.jpg,512,512,hamburger,109,60,469,427
hamburger/583603.jpg,512,512,hamburger,81,27,433,193
hamburger/58431.jpg,512,384,hamburger,62,1,508,351
hamburger/585430.jpg,512,512,hamburger,1,1,511,512
