filename,width,height,class,xmin,ymin,xmax,ymax
hotdog/156135.jpg,512,384,hotdog,118,38,337,164
hotdog/156135.jpg,512,384,hotdog,178,140,397,283
french_fries/1622796.jpg,512,512,french_fries,90,2,351,512
hotdog/267629.jpg,384,512,hotdog,68,54,306,498
hamburger/703677.jpg,512,340,hamburger,140,62,358,269
french_fries/223944.jpg,512,384,french_fries,84,1,414,261
hamburger/950766.jpg,512,512,hamburger,107,113,381,353
french_fries/1659097.jpg,512,512,french_fries,3,1,428,414
sushi/1541594.jpg,512,384,sushi,3,205,169,356
sushi/1541594.jpg,512,384,sushi,326,214,506,383
sushi/1541594.jpg,512,384,sushi,355,25,461,116
sushi/1541594.jpg,512,384,sushi,1,86,112,200
pizza/233143.jpg,512,384,pizza,85,3,455,384
pizza/262133.jpg,512,384,pizza,1,1,511,361
french_fries/1269687.jpg,512,512,french_fries,146,1,433,163
pizza/8917.jpg,512,384,pizza,1,4,512,384
sushi/414450.jpg,512,306,sushi,31,30,474,281
sushi/266335.jpg,512,382,sashimi,46,116,415,251
sushi/1583315.jpg,512,384,sushi,178,107,241,186
sushi/1583315.jpg,512,384,sushi,189,183,246,284
sushi/1583315.jpg,512,384,sushi,187,232,244,289
sushi/1583315.jpg,512,384,sashimi,311,210,403,255
sushi/1583315.jpg,512,384,sushi,59,180,175,321
pizza/52934.jpg,384,512,pizza,1,20,384,496
pizza/140031.jpg,512,384,pizza,13,55,496,349
hotdog/335113.jpg,512,268,hotdog,52,25,457,221
pizza/358178.jpg,512,384,pizza,52,137,367,384
hotdog/138937.jpg,382,512,hotdog,68,1,315,512
hamburger/97917.jpg,512,384,hamburger,131,66,385,301
hotdog/56607.jpg,512,384,hotdog,168,44,379,319
hamburger/700343.jpg,512,384,hamburger,34,96,199,258
hotdog/1676109.jpg,512,512,hotdog,34,1,383,507
sushi/719108.jpg,512,512,sushi,157,348,269,456
sushi/719108.jpg,512,512,sushi,261,314,376,434
sushi/719108.jpg,512,512,sushi,78,289,184,399
sushi/719108.jpg,512,512,sushi,369,295,479,415
sushi/719108.jpg,512,512,sashimi,380,178,505,269
sushi/719108.jpg,512,512,sashimi,27,179,164,257
pizza/489347.jpg,512,512,pizza,1,14,512,512
hamburger/129939.jpg,512,382,hamburger,35,91,158,192
hamburger/129939.jpg,512,382,hamburger,156,66,260,187
hamburger/129939.jpg,512,382,hamburger,373,75,483,204
hamburger/129939.jpg,512,382,hamburger,266,86,378,222
hotdog/122007.jpg,512,384,hotdog,61,60,506,269
sushi/725951.jpg,512,512,sushi,135,270,354,349
sushi/290418.jpg,512,382,sushi,317,274,412,344
sushi/290418.jpg,512,382,sashimi,126,129,207,205
sushi/290418.jpg,512,382,sushi,308,211,410,344
sushi/592799.jpg,384,512,sushi,267,312,341,380
sushi/592799.jpg,384,512,sushi,294,276,359,330
sushi/592799.jpg,384,512,sashimi,129,367,233,416
sushi/262922.jpg,512,375,sushi,329,188,436,295
hotdog/373912.jpg,384,512,hotdog,74,186,331,463
french_fries/411918.jpg,512,341,french_fries,32,36,383,232
sushi/170955.jpg,382,512,sushi,1,60,380,435
sushi/547281.jpg,512,512,sushi,296,351,408,463
french_fries/1074446.jpg,512,512,french_fries,78,71,444,411
french_fries/674434.jpg,384,512,french_fries,60,167,306,310
hamburger/417861.jpg,512,329,hamburger,69,1,464,321
pizza/179165.jpg,382,512,pizza,1,100,349,485
hamburger/1041751.jpg,512,384,hamburger,52,19,329,351
hamburger/883801.jpg,512,512,hamburger,199,57,489,263
sushi/652353.jpg,512,384,sushi,315,53,496,226
sushi/652353.jpg,512,384,sushi,46,130,267,336
sushi/1404080.jpg,512,384,sushi,152,144,303,312
sushi/1404080.jpg,512,384,sushi,344,109,489,276
pizza/352051.jpg,382,512,pizza,1,64,360,488
french_fries/575528.jpg,512,512,french_fries,2,1,485,511
french_fries/240760.jpg,512,384,french_fries,1,1,511,383
hotdog/349375.jpg,512,384,hotdog,62,126,451,298
pizza/138961.jpg,384,512,pizza,1,289,378,512
hamburger/1057407.jpg,512,512,hamburger,24,142,349,484
french_fries/1724805.jpg,512,341,french_fries,64,75,446,311
french_fries/1703753.jpg,512,512,french_fries,1,4,501,507
hotdog/391898.jpg,512,512,hotdog,1,1,512,512
hotdog/15914.jpg,512,384,hotdog,42,16,354,269
hotdog/365524.jpg,382,512,hotdog,22,144,376,411
sushi/5443.jpg,512,384,sashimi,5,266,187,364
sushi/5443.jpg,512,384,sashimi,14,216,214,275
sushi/5443.jpg,512,384,sashimi,296,293,467,384
sushi/5443.jpg,512,384,sashimi,179,250,340,362
hamburger/629268.jpg,512,512,hamburger,243,29,501,309
hamburger/629268.jpg,512,512,hamburger,1,3,241,341
sushi/342826.jpg,382,512,sushi,60,166,313,360
sushi/68297.jpg,512,384,sashimi,79,122,445,204
sushi/68297.jpg,512,384,sushi,158,26,346,128
pizza/144631.jpg,512,384,pizza,1,4,512,384
french_fries/1343675.jpg,512,512,french_fries,70,138,447,512
french_fries/421038.jpg,512,341,french_fries,95,19,382,204
sushi/767700.jpg,512,512,sushi,201,322,402,512
sushi/767700.jpg,512,512,sashimi,5,235,210,371
hotdog/209306.jpg,382,512,hotdog,87,54,333,509
sushi/301603.jpg,512,341,sushi,197,108,448,326
pizza/53217.jpg,512,391,pizza,1,22,512,391
hotdog/92613.jpg,512,342,hotdog,32,43,154,258
hotdog/92613.jpg,512,342,hotdog,154,39,248,222
hotdog/92613.jpg,512,342,hotdog,265,45,353,207
hotdog/92613.jpg,512,342,hotdog,353,50,443,201
hotdog/92613.jpg,512,342,hotdog,179,236,426,335
hotdog/161911.jpg,512,384,hotdog,1,64,511,384
hotdog/82094.jpg,384,512,hotdog,26,200,359,344
hotdog/82094.jpg,384,512,hotdog,23,33,378,171
hotdog/82094.jpg,384,512,hotdog,10,352,356,507
french_fries/1132539.jpg,512,512,french_fries,1,16,510,509
sushi/331460.jpg,382,512,sushi,73,199,251,312
sushi/331460.jpg,382,512,sashimi,158,309,247,472
sushi/331460.jpg,382,512,sashimi,37,309,154,466
sushi/331460.jpg,382,512,sashimi,244,297,382,414
pizza/467986.jpg,512,512,pizza,1,1,512,512
hotdog/259058.jpg,512,384,hotdog,163,28,371,112
hotdog/259058.jpg,512,384,hotdog,34,199,512,374
french_fries/1692353.jpg,512,512,french_fries,1,1,508,509
hotdog/5079.jpg,512,384,hotdog,92,64,512,360
french_fries/1290768.jpg,384,512,french_fries,1,13,378,492
hamburger/1253144.jpg,512,384,hamburger,109,16,435,308
hamburger/47846.jpg,512,384,hamburger,35,92,429,379
sushi/1494740.jpg,384,512,sushi,248,349,304,422
sushi/1494740.jpg,384,512,sushi,294,346,353,412
sushi/1494740.jpg,384,512,sushi,44,231,113,314
hotdog/285214.jpg,384,512,hotdog,1,383,225,505
sushi/268990.jpg,384,512,sushi,33,185,121,263
sushi/268990.jpg,384,512,sushi,144,187,240,342
sushi/268990.jpg,384,512,sushi,222,224,316,298
sushi/268990.jpg,384,512,sushi,88,134,169,197
hotdog/133015.jpg,512,341,hotdog,180,101,301,271
hotdog/133015.jpg,512,341,hotdog,333,75,481,292
hamburger/878925.jpg,512,384,hamburger,1,25,317,350
french_fries/1509620.jpg,512,512,french_fries,1,1,510,480
french_fries/87020.jpg,512,384,french_fries,241,79,479,257
french_fries/87020.jpg,512,384,french_fries,1,92,261,312
french_fries/966854.jpg,512,512,french_fries,184,12,502,502
french_fries/720270.jpg,512,512,french_fries,134,122,431,458
pizza/54461.jpg,384,512,pizza,63,188,323,468
sushi/258547.jpg,384,512,sushi,188,271,303,437
sushi/258547.jpg,384,512,sushi,8,77,301,429
french_fries/357993.jpg,382,512,french_fries,1,81,379,451
french_fries/145012.jpg,382,512,french_fries,1,148,375,500
hamburger/100517.jpg,384,512,hamburger,54,81,341,385
sushi/1231094.jpg,384,512,sushi,106,194,220,335
sushi/1231094.jpg,384,512,sushi,1,179,106,314
french_fries/1443762.jpg,512,512,french_fries,4,2,506,508
pizza/12301.jpg,384,512,pizza,1,87,384,512
french_fries/1198412.jpg,512,384,french_fries,1,4,512,383
hotdog/42339.jpg,512,384,hotdog,262,103,393,239
hotdog/42339.jpg,512,384,hotdog,133,114,263,241
hotdog/154545.jpg,512,382,hotdog,1,51,508,378
sushi/1577053.jpg,512,512,sashimi,106,386,372,509
hamburger/526726.jpg,512,384,hamburger,233,36,505,378
sushi/380314.jpg,512,384,sushi,137,121,374,188
french_fries/1035421.jpg,512,512,french_fries,100,62,442,206
pizza/422261.jpg,384,512,pizza,137,1,384,512
pizza/422261.jpg,384,512,pizza,1,1,273,512
pizza/424288.jpg,512,512,pizza,1,152,512,490
sushi/1495879.jpg,383,512,sushi,263,97,345,192
sushi/1495879.jpg,383,512,sushi,231,248,317,308
sushi/1495879.jpg,383,512,sushi,156,229,230,316
french_fries/1264270.jpg,512,384,french_fries,69,1,375,361
sushi/333826.jpg,512,382,sushi,35,203,272,314
sushi/333826.jpg,512,382,sushi,157,246,216,313
sushi/333826.jpg,512,382,sushi,92,248,159,315
sushi/333826.jpg,512,382,sushi,213,248,272,311
sushi/333826.jpg,512,382,sushi,103,108,161,169
sushi/333826.jpg,512,382,sashimi,324,149,377,211
sushi/99997.jpg,512,384,sashimi,122,193,478,366
sushi/99997.jpg,512,384,sushi,17,58,274,187
hamburger/620037.jpg,512,512,hamburger,42,102,389,416
hotdog/87603.jpg,384,512,hotdog,3,84,384,437
hamburger/294644.jpg,512,382,hamburger,43,31,495,378
french_fries/1528250.jpg,512,512,french_fries,17,22,430,285
hotdog/129092.jpg,512,384,hotdog,207,38,387,125
hotdog/129092.jpg,512,384,hotdog,269,185,495,315
pizza/338838.jpg,512,384,pizza,47,60,426,279
hamburger/1049005.jpg,512,512,hamburger,47,163,249,404
sushi/482107.jpg,512,384,sashimi,50,173,259,270
sushi/482107.jpg,512,384,sushi,297,86,426,185
hotdog/327851.jpg,384,512,hotdog,177,175,353,439
hotdog/259418.jpg,384,512,hotdog,50,156,362,386
french_fries/1810352.jpg,512,341,french_fries,7,17,506,340
pizza/321526.jpg,512,384,pizza,5,1,489,384
french_fries/10500.jpg,512,384,french_fries,129,36,492,346
hamburger/243204.jpg,512,511,hamburger,177,275,418,444
hotdog/94430.jpg,383,512,hotdog,21,208,383,512
french_fries/1667108.jpg,512,512,french_fries,123,92,349,487
french_fries/973682.jpg,512,512,french_fries,27,23,505,445
sushi/672863.jpg,512,384,sushi,34,192,162,325
sushi/672863.jpg,512,384,sushi,253,146,365,253
sushi/672863.jpg,512,384,sushi,134,146,240,243
hotdog/120471.jpg,512,384,hotdog,159,111,352,349
hotdog/120471.jpg,512,384,hotdog,1,123,173,384
pizza/220190.jpg,382,512,pizza,1,232,248,494
pizza/220190.jpg,382,512,pizza,1,1,365,224
french_fries/109401.jpg,382,512,french_fries,1,8,377,508
french_fries/370151.jpg,512,341,french_fries,136,1,385,339
french_fries/1495592.jpg,512,509,french_fries,85,84,509,447
pizza/199019.jpg,512,512,pizza,13,63,512,483
hotdog/377852.jpg,512,384,hotdog,7,38,508,262
french_fries/778600.jpg,512,512,french_fries,1,2,505,509
hamburger/620632.jpg,512,512,hamburger,36,51,435,453
hotdog/106882.jpg,382,512,hotdog,137,10,372,381
hotdog/106882.jpg,382,512,hotdog,1,72,206,480
french_fries/1364015.jpg,512,512,french_fries,1,2,498,506
sushi/705208.jpg,512,512,sushi,87,160,199,250
sushi/705208.jpg,512,512,sushi,346,226,457,337
pizza/395662.jpg,512,382,pizza,88,36,428,331
french_fries/848492.jpg,512,512,french_fries,92,21,508,480
pizza/300157.jpg,512,382,pizza,216,53,512,339
hamburger/1213037.jpg,512,512,hamburger,1,148,318,458
hotdog/91869.jpg,512,383,hotdog,324,132,511,287
hotdog/91869.jpg,512,383,hotdog,59,176,201,304
pizza/163039.jpg,382,512,pizza,43,98,370,512
french_fries/1571407.jpg,512,512,french_fries,1,155,420,506
hotdog/198641.jpg,512,384,hotdog,282,69,388,308
hotdog/198641.jpg,512,384,hotdog,395,70,512,289
hamburger/330628.jpg,512,384,hamburger,296,84,509,258
hotdog/80701.jpg,384,512,hotdog,147,105,279,366
pizza/89197.jpg,512,384,pizza,1,85,512,329
hotdog/14043.jpg,512,384,hotdog,28,76,323,299
pizza/376625.jpg,382,512,pizza,1,30,382,512
hotdog/113712.jpg,382,512,hotdog,84,104,258,507
hotdog/1682720.jpg,383,512,hotdog,2,168,252,399
pizza/349946.jpg,384,512,pizza,64,176,384,484
french_fries/348356.jpg,512,512,french_fries,1,81,446,503
french_fries/349846.jpg,512,382,french_fries,1,37,319,249
french_fries/397794.jpg,512,512,french_fries,166,1,509,509
pizza/139952.jpg,512,384,pizza,111,79,466,346
sushi/865839.jpg,512,306,sushi,1,121,136,192
sushi/865839.jpg,512,306,sushi,291,98,432,212
french_fries/660608.jpg,512,384,french_fries,66,2,506,381
sushi/273696.jpg,512,365,sushi,117,15,216,116
sushi/273696.jpg,512,365,sashimi,112,114,304,294
sushi/273696.jpg,512,365,sashimi,235,117,304,344
sushi/273696.jpg,512,365,sashimi,168,112,239,285
sushi/273696.jpg,512,365,sashimi,106,116,173,298
hamburger/1007277.jpg,512,307,hamburger,1,1,280,304
sushi/1334264.jpg,512,512,sashimi,180,273,305,352
sushi/1334264.jpg,512,512,sashimi,303,252,431,327
hotdog/207291.jpg,382,512,hotdog,78,105,317,502
pizza/2965.jpg,384,512,pizza,1,165,384,477
french_fries/123929.jpg,382,512,french_fries,1,137,382,511
hamburger/73783.jpg,512,383,hamburger,1,6,326,368
hamburger/1017874.jpg,512,512,hamburger,146,60,512,374
sushi/852186.jpg,512,512,sushi,55,236,194,369
sushi/852186.jpg,512,512,sushi,240,225,343,364
sushi/38958.jpg,512,384,sushi,25,150,489,256
french_fries/1555814.jpg,512,512,french_fries,1,35,505,460
sushi/1226714.jpg,512,384,sashimi,286,105,382,166
sushi/1226714.jpg,512,384,sushi,323,185,512,293
sushi/1226714.jpg,512,384,sushi,323,229,386,297
sushi/1226714.jpg,512,384,sushi,228,177,298,246
sushi/1226714.jpg,512,384,sushi,181,95,238,166
sushi/1226714.jpg,512,384,sushi,378,101,469,158
hotdog/74931.jpg,384,512,hotdog,80,138,335,463
french_fries/783581.jpg,511,512,french_fries,41,1,399,194
french_fries/194973.jpg,512,384,french_fries,1,2,511,383
sushi/1368498.jpg,512,384,sushi,268,208,411,341
sushi/1368498.jpg,512,384,sushi,89,192,217,317
sushi/1368498.jpg,512,384,sushi,292,50,402,156
sushi/692632.jpg,512,512,sushi,188,155,293,280
sushi/77209.jpg,512,384,sushi,130,116,346,284
french_fries/1637064.jpg,512,383,french_fries,68,45,359,272
french_fries/457709.jpg,512,384,french_fries,36,35,471,309
sushi/1341587.jpg,512,512,sushi,98,223,270,394
french_fries/774764.jpg,512,384,french_fries,38,8,246,151
hamburger/60794.jpg,512,384,hamburger,124,149,449,344
french_fries/839871.jpg,512,383,french_fries,49,1,503,275
french_fries/1439886.jpg,512,512,french_fries,1,30,511,210
french_fries/546394.jpg,512,512,french_fries,3,1,503,509
pizza/373847.jpg,512,329,pizza,4,3,507,329
hamburger/170292.jpg,384,512,hamburger,36,48,278,382
pizza/282013.jpg,382,512,pizza,11,82,382,456
hamburger/604483.jpg,512,512,hamburger,249,95,512,496
hotdog/371082.jpg,382,512,hotdog,33,131,356,392
pizza/271592.jpg,512,384,pizza,3,9,512,384
hotdog/61252.jpg,512,341,hotdog,46,110,455,311
pizza/65128.jpg,512,384,pizza,1,90,493,332
pizza/93961.jpg,384,512,pizza,1,74,384,410
pizza/413789.jpg,384,512,pizza,1,129,376,487
hamburger/618159.jpg,512,340,hamburger,39,41,446,282
french_fries/409314.jpg,382,512,french_fries,1,1,377,289
sushi/804460.jpg,512,306,sushi,229,173,306,258
pizza/228778.jpg,382,512,pizza,43,174,372,456
sushi/20588.jpg,384,512,sushi,42,85,286,187
sushi/20588.jpg,384,512,sushi,291,103,384,216
hamburger/1175364.jpg,512,384,hamburger,105,33,392,349
pizza/394049.jpg,382,512,pizza,1,1,382,512
sushi/93876.jpg,512,384,sashimi,103,84,348,280
hotdog/133012.jpg,382,512,hotdog,78,252,312,386
pizza/59445.jpg,512,384,pizza,17,27,512,278
hamburger/991372.jpg,512,512,hamburger,30,1,511,506
french_fries/474317.jpg,512,512,french_fries,1,9,501,509
hamburger/1245594.jpg,512,512,hamburger,115,198,486,512
french_fries/610504.jpg,512,384,french_fries,81,115,450,340
sushi/190125.jpg,512,512,sushi,322,219,409,341
sushi/190125.jpg,512,512,sushi,157,150,298,311
french_fries/80865.jpg,384,512,french_fries,1,1,379,507
french_fries/423630.jpg,384,512,french_fries,61,102,379,512
sushi/282233.jpg,512,384,sashimi,46,66,435,156
french_fries/854381.jpg,512,384,french_fries,106,29,453,337
hamburger/554363.jpg,512,512,hamburger,1,99,322,502
french_fries/510464.jpg,512,384,french_fries,49,8,512,279
sushi/479711.jpg,512,512,sushi,327,62,462,180
sushi/479711.jpg,512,512,sushi,197,74,340,203
sushi/479711.jpg,512,512,sushi,48,89,195,214
sushi/479711.jpg,512,512,sashimi,268,195,386,472
sushi/479711.jpg,512,512,sashimi,267,177,511,470
french_fries/1197437.jpg,512,384,french_fries,1,51,499,333
french_fries/1480588.jpg,512,512,french_fries,126,59,478,505
pizza/54540.jpg,384,512,pizza,1,70,384,459
french_fries/200553.jpg,512,382,french_fries,94,92,484,307
hotdog/224850.jpg,512,384,hotdog,156,1,327,325
french_fries/923140.jpg,512,512,french_fries,21,1,460,496
hamburger/992429.jpg,512,289,hamburger,63,1,498,279
sushi/958929.jpg,512,289,sushi,175,185,278,289
sushi/958929.jpg,512,289,sushi,275,192,380,289
sushi/958929.jpg,512,289,sushi,75,113,152,196
sushi/958929.jpg,512,289,sushi,6,100,82,191
sushi/958929.jpg,512,289,sushi,364,130,446,215
hamburger/379510.jpg,512,341,hamburger,196,101,416,321
hotdog/154409.jpg,512,384,hotdog,32,1,512,317
sushi/512203.jpg,512,512,sushi,393,280,499,397
sushi/512203.jpg,512,512,sushi,343,283,512,472
hotdog/45813.jpg,384,512,hotdog,1,167,355,319
pizza/276803.jpg,384,512,pizza,1,85,384,512
hamburger/526567.jpg,512,464,hamburger,216,101,492,388
sushi/1200222.jpg,306,512,sashimi,174,94,292,492
pizza/99604.jpg,384,512,pizza,9,66,365,462
sushi/542188.jpg,512,512,sushi,1,123,153,253
hotdog/193755.jpg,382,512,hotdog,1,180,369,506
hamburger/825243.jpg,512,512,hamburger,137,99,415,422
sushi/118394.jpg,512,384,sushi,68,138,133,208
hamburger/1133388.jpg,384,512,hamburger,46,213,249,415
hamburger/360082.jpg,512,382,hamburger,124,143,389,303
sushi/447928.jpg,512,384,sashimi,20,202,216,334
sushi/447928.jpg,512,384,sashimi,309,142,495,252
hotdog/143012.jpg,384,512,hotdog,28,255,331,349
hotdog/143012.jpg,384,512,hotdog,15,334,355,461
pizza/393658.jpg,512,383,pizza,114,133,322,363
hamburger/499437.jpg,512,512,hamburger,1,2,505,459
pizza/317861.jpg,382,512,pizza,1,42,382,468
french_fries/1712331.jpg,512,512,french_fries,1,45,499,502
hotdog/138933.jpg,382,512,hotdog,54,85,316,445
sushi/692740.jpg,512,512,sushi,225,294,393,437
hamburger/250782.jpg,382,512,hamburger,19,225,190,392
french_fries/1064632.jpg,512,512,french_fries,58,154,443,435
sushi/1057384.jpg,512,341,sushi,257,124,311,194
sushi/1057384.jpg,512,341,sushi,195,100,255,164
sushi/1057384.jpg,512,341,sushi,329,133,401,212
sushi/1057384.jpg,512,341,sushi,198,75,312,193
sushi/1057384.jpg,512,341,sushi,39,83,190,225
sushi/1057384.jpg,512,341,sushi,316,72,438,208
pizza/415551.jpg,512,382,pizza,4,46,413,320
hamburger/1013830.jpg,512,289,hamburger,249,33,429,222
hamburger/286323.jpg,384,512,hamburger,41,37,316,382
hamburger/419342.jpg,512,287,hamburger,118,1,436,264
sushi/309738.jpg,512,384,sushi,266,250,343,328
sushi/309738.jpg,512,384,sushi,138,257,276,347
sushi/309738.jpg,512,384,sushi,155,61,365,113
sushi/309738.jpg,512,384,sushi,269,114,379,197
sushi/309738.jpg,512,384,sushi,341,192,410,287
sushi/272425.jpg,384,512,sushi,70,265,160,354
sushi/272425.jpg,384,512,sushi,157,95,331,218
sushi/272425.jpg,384,512,sushi,70,265,341,402
pizza/89892.jpg,383,512,pizza,87,235,338,498
pizza/89892.jpg,383,512,pizza,72,16,310,238
sushi/1232045.jpg,512,512,sushi,296,20,459,164
french_fries/1582025.jpg,512,512,french_fries,1,152,269,344
sushi/448592.jpg,512,512,sushi,3,100,121,343
pizza/320570.jpg,382,512,pizza,1,137,382,419
hotdog/393123.jpg,512,382,hotdog,6,122,512,331
pizza/382829.jpg,512,384,pizza,1,16,508,354
pizza/401979.jpg,384,512,pizza,15,229,334,512
hamburger/782170.jpg,384,512,hamburger,29,205,252,345
sushi/1221830.jpg,512,512,sushi,104,243,307,449
sushi/1221830.jpg,512,512,sushi,25,75,399,453
pizza/11297.jpg,383,512,pizza,83,89,313,268
pizza/11297.jpg,383,512,pizza,1,264,259,512
hamburger/277584.jpg,512,384,hamburger,18,23,237,234
pizza/204151.jpg,382,512,pizza,1,115,382,412
french_fries/1763119.jpg,512,512,french_fries,3,1,510,509
hamburger/374344.jpg,382,512,hamburger,7,44,378,462
sushi/1429127.jpg,512,512,sushi,139,72,208,158
sushi/1429127.jpg,512,512,sushi,354,166,442,252
sushi/1429127.jpg,512,512,sushi,276,123,350,216
sushi/1429127.jpg,512,512,sushi,260,214,347,324
sushi/1429127.jpg,512,512,sushi,413,297,512,414
sushi/1429127.jpg,512,512,sushi,341,254,421,368
french_fries/234706.jpg,512,382,french_fries,49,79,461,265
pizza/340814.jpg,512,382,pizza,32,21,482,351
french_fries/535675.jpg,512,512,french_fries,26,222,311,400
sushi/166435.jpg,512,384,sushi,146,155,309,301
sushi/166435.jpg,512,384,sushi,141,208,233,301
sushi/166435.jpg,512,384,sushi,189,76,259,152
french_fries/309651.jpg,512,382,french_fries,79,1,443,364
french_fries/361733.jpg,382,512,french_fries,12,70,310,359
hamburger/1230241.jpg,512,384,hamburger,270,67,493,311
french_fries/999328.jpg,512,512,french_fries,1,192,493,509
hamburger/177522.jpg,382,512,hamburger,51,244,215,396
